trip_id,date_time,pickup_location,dropoff_location,trip_duration,trip_distance,fare_amount,payment_method,driver_id,customer_id
trip_23045,2023-08-03 16:15:00,Suburbs,Train Station,77,28.56,83.74,card,driver_95,customer_211
trip_23046,2023-11-26 15:28:00,Train Station,Train Station,52,43.98,90.83,cash,driver_74,customer_39
trip_23047,2023-03-29 15:40:00,Downtown,Airport,91,14.91,71.77,cash,driver_76,customer_78
trip_23048,2023-12-23 11:43:00,Downtown,Train Station,102,34.51,53.49,card,driver_53,customer_113
trip_23049,2023-08-07 04:53:00,Train Station,Suburbs,58,27.43,31.09,cash,driver_70,customer_394
trip_23050,2023-01-07 20:05:00,Downtown,Airport,110,4.34,12.06,cash,driver_83,customer_12
trip_23051,2023-06-13 04:14:00,Mall,Airport,30,3.51,31.0,cash,driver_98,customer_140
trip_23052,2023-03-11 10:57:00,Mall,Downtown,64,18.75,89.84,cash,driver_37,customer_154
trip_23053,2023-08-06 16:31:00,University,Mall,120,4.9,74.12,cash,driver_76,customer_228
trip_23054,2023-08-12 02:47:00,Train Station,Suburbs,9,17.58,81.27,cash,driver_80,customer_89
trip_23055,2023-01-23 16:23:00,Airport,Train Station,108,47.8,95.64,cash,driver_23,customer_362
trip_23056,2023-12-18 10:38:00,Mall,University,101,21.98,76.7,card,driver_17,customer_178
trip_23057,2023-02-17 13:30:00,Downtown,Downtown,7,8.04,44.15,card,driver_10,customer_387
trip_23058,2023-10-20 16:02:00,Airport,University,79,4.75,67.78,card,driver_72,customer_68
trip_23059,2023-05-28 04:05:00,Mall,Train Station,53,32.03,79.2,card,driver_17,customer_205
trip_23060,2023-05-13 17:12:00,Downtown,Downtown,21,14.04,45.57,card,driver_25,customer_42
trip_23061,2023-09-13 02:11:00,Suburbs,Airport,89,33.15,88.55,cash,driver_78,customer_457
trip_23062,2023-06-17 14:45:00,Airport,Downtown,61,24.14,45.7,cash,driver_20,customer_279
trip_23063,2023-07-09 23:05:00,Suburbs,Suburbs,56,23.04,15.54,card,driver_39,customer_412
trip_23064,2023-04-27 04:23:00,Airport,Train Station,31,3.29,8.19,card,driver_61,customer_132
trip_23065,2023-04-12 02:14:00,Downtown,Mall,12,10.62,47.58,card,driver_98,customer_138
trip_23066,2023-08-13 02:59:00,Airport,University,18,46.15,89.19,cash,driver_95,customer_363
trip_23067,2023-05-23 11:40:00,Train Station,University,66,40.7,52.44,card,driver_89,customer_423
trip_23068,2023-04-04 15:07:00,Suburbs,Airport,39,25.39,49.98,card,driver_28,customer_85
trip_23069,2023-06-23 03:14:00,University,University,11,25.06,29.13,cash,driver_42,customer_246
trip_23070,2023-05-13 13:03:00,Downtown,Mall,87,30.93,52.5,cash,driver_46,customer_412
trip_23071,2023-06-05 02:35:00,Airport,Airport,42,42.46,57.59,card,driver_59,customer_215
trip_23072,2023-07-28 21:16:00,Downtown,Downtown,74,14.77,86.97,cash,driver_10,customer_114
trip_23073,2023-01-20 12:31:00,Airport,Mall,24,14.22,89.3,cash,driver_75,customer_173
trip_23074,2023-01-27 09:00:00,University,Downtown,56,8.36,90.72,card,driver_30,customer_33
trip_23075,2023-11-08 16:49:00,Downtown,University,36,2.23,90.78,card,driver_76,customer_99
trip_23076,2023-03-23 02:54:00,Suburbs,Mall,103,41.83,39.76,cash,driver_7,customer_206
trip_23077,2023-02-01 04:23:00,Suburbs,Airport,116,11.91,95.96,cash,driver_79,customer_233
trip_23078,2023-06-09 03:32:00,University,University,22,29.3,83.26,card,driver_20,customer_94
trip_23079,2023-11-22 05:02:00,Suburbs,Downtown,44,36.27,29.09,cash,driver_1,customer_349
trip_23080,2023-09-12 09:28:00,Train Station,Airport,64,21.88,21.13,card,driver_47,customer_26
trip_23081,2023-03-05 17:24:00,Airport,University,13,31.7,5.28,cash,driver_57,customer_477
trip_23082,2023-12-07 16:57:00,Airport,Mall,76,38.58,67.32,card,driver_52,customer_134
trip_23083,2023-03-23 03:47:00,Suburbs,Airport,70,1.58,29.21,card,driver_7,customer_160
trip_23084,2023-01-17 00:42:00,Airport,Mall,37,1.37,88.33,card,driver_12,customer_454
trip_23085,2023-10-24 17:51:00,Downtown,Mall,91,40.57,59.91,cash,driver_79,customer_118
trip_23086,2023-08-01 23:49:00,Airport,Suburbs,72,39.71,97.67,card,driver_45,customer_354
trip_23087,2023-07-05 18:01:00,University,Mall,91,16.85,6.27,cash,driver_6,customer_381
trip_23088,2023-12-24 00:35:00,Suburbs,Downtown,89,1.22,12.01,cash,driver_91,customer_459
trip_23089,2023-09-12 08:33:00,Mall,Downtown,12,45.17,6.19,card,driver_12,customer_420
trip_23090,2023-09-27 12:34:00,Mall,Suburbs,40,3.64,49.36,card,driver_11,customer_361
trip_23091,2023-01-20 11:03:00,University,Airport,70,41.29,23.07,cash,driver_55,customer_75
trip_23092,2023-09-15 04:36:00,Mall,Downtown,111,18.4,77.97,card,driver_17,customer_268
trip_23093,2023-05-04 08:39:00,Mall,Airport,98,8.28,96.97,card,driver_5,customer_342
trip_23094,2023-09-08 14:18:00,Downtown,Suburbs,81,39.06,81.98,card,driver_51,customer_490
trip_23095,2023-08-30 14:31:00,Airport,Airport,52,6.9,74.91,cash,driver_4,customer_417
trip_23096,2023-10-06 09:56:00,Downtown,University,104,6.05,16.05,cash,driver_42,customer_122
trip_23097,2023-04-04 11:21:00,Suburbs,Mall,109,45.03,86.72,cash,driver_74,customer_61
trip_23098,2023-04-03 03:16:00,Downtown,Suburbs,114,38.43,95.95,card,driver_71,customer_69
trip_23099,2023-02-28 19:07:00,Mall,University,38,43.03,44.45,card,driver_39,customer_160
trip_23100,2023-01-04 21:16:00,Suburbs,Mall,114,23.28,72.65,card,driver_77,customer_371
trip_23101,2023-02-24 03:36:00,Suburbs,Downtown,60,40.04,74.33,cash,driver_72,customer_206
trip_23102,2023-06-17 01:00:00,University,University,106,46.68,60.17,cash,driver_33,customer_22
trip_23103,2023-09-05 06:26:00,Airport,Suburbs,88,2.94,85.07,card,driver_85,customer_290
trip_23104,2023-01-19 19:55:00,Downtown,University,93,48.36,54.66,card,driver_18,customer_135
trip_23105,2023-06-18 12:17:00,Train Station,Mall,26,9.3,65.84,cash,driver_78,customer_230
trip_23106,2023-09-30 18:09:00,Train Station,Mall,25,13.74,35.13,card,driver_2,customer_99
trip_23107,2023-03-12 02:20:00,Mall,Mall,7,40.75,72.27,card,driver_74,customer_56
trip_23108,2023-08-25 11:42:00,University,Airport,107,23.84,47.08,cash,driver_60,customer_373
trip_23109,2023-01-10 11:45:00,Airport,Mall,33,44.76,41.79,cash,driver_94,customer_181
trip_23110,2023-02-16 23:52:00,Downtown,Airport,75,6.89,99.1,cash,driver_94,customer_462
trip_23111,2023-11-14 02:15:00,Train Station,Suburbs,41,48.77,22.3,card,driver_84,customer_160
trip_23112,2023-07-09 17:10:00,University,Suburbs,104,42.63,13.93,cash,driver_58,customer_499
trip_23113,2023-01-25 08:03:00,Airport,Suburbs,79,7.4,98.28,card,driver_83,customer_200
trip_23114,2023-01-04 21:59:00,Suburbs,Airport,12,29.12,41.62,cash,driver_17,customer_153
trip_23115,2023-01-23 17:22:00,Mall,Suburbs,101,42.48,59.3,cash,driver_89,customer_179
trip_23116,2023-03-20 01:48:00,Mall,Airport,11,38.04,22.91,cash,driver_49,customer_21
trip_23117,2023-01-27 03:22:00,University,Train Station,89,40.93,45.05,card,driver_62,customer_470
trip_23118,2023-01-18 09:05:00,Mall,Mall,46,7.76,77.11,card,driver_29,customer_289
trip_23119,2023-06-11 13:19:00,University,Airport,34,42.16,87.55,card,driver_95,customer_194
trip_23120,2023-01-20 16:12:00,Airport,Mall,79,17.86,71.43,card,driver_20,customer_439
trip_23121,2023-02-20 02:27:00,Mall,Suburbs,9,34.48,93.27,cash,driver_34,customer_302
trip_23122,2023-06-26 22:02:00,University,Downtown,37,2.2,37.05,card,driver_95,customer_14
trip_23123,2023-01-16 06:27:00,University,Train Station,21,14.32,35.95,cash,driver_41,customer_492
trip_23124,2023-05-11 06:24:00,Mall,Train Station,93,29.36,14.84,cash,driver_73,customer_120
trip_23125,2023-08-14 15:38:00,Suburbs,Mall,86,10.06,50.24,cash,driver_1,customer_271
trip_23126,2023-10-22 05:16:00,Airport,Suburbs,17,25.94,80.51,cash,driver_36,customer_165
trip_23127,2023-02-25 19:29:00,University,Suburbs,80,10.6,39.36,cash,driver_8,customer_399
trip_23128,2023-10-18 15:10:00,Airport,Train Station,16,37.76,53.11,card,driver_80,customer_18
trip_23129,2023-09-15 23:14:00,Downtown,Train Station,61,1.69,71.01,card,driver_97,customer_410
trip_23130,2023-03-21 14:01:00,Downtown,Mall,36,1.07,23.59,cash,driver_96,customer_184
trip_23131,2023-12-15 04:21:00,Train Station,Downtown,27,38.01,56.7,cash,driver_42,customer_330
trip_23132,2023-03-28 09:06:00,University,Airport,115,17.32,92.73,cash,driver_68,customer_95
trip_23133,2023-04-18 13:05:00,Train Station,Downtown,100,13.14,55.05,cash,driver_62,customer_461
trip_23134,2023-11-22 12:10:00,Suburbs,Airport,64,49.82,37.98,cash,driver_1,customer_236
trip_23135,2023-11-09 11:47:00,Mall,University,49,25.21,74.03,card,driver_73,customer_42
trip_23136,2023-07-28 16:14:00,Airport,Train Station,73,42.22,21.13,card,driver_18,customer_317
trip_23137,2023-01-13 22:12:00,Mall,Airport,50,6.86,77.1,cash,driver_19,customer_357
trip_23138,2023-04-20 06:30:00,Train Station,Downtown,41,48.96,70.23,cash,driver_7,customer_260
trip_23139,2023-12-17 19:08:00,Mall,Suburbs,89,28.58,76.01,card,driver_43,customer_498
trip_23140,2023-06-17 21:03:00,Airport,Train Station,36,19.39,65.24,cash,driver_53,customer_179
trip_23141,2023-08-11 18:44:00,Downtown,Suburbs,23,41.96,78.21,cash,driver_15,customer_376
trip_23142,2023-10-13 05:14:00,Airport,University,26,15.55,84.15,card,driver_37,customer_452
trip_23143,2023-07-27 13:04:00,Airport,Downtown,76,45.41,54.9,card,driver_20,customer_121
trip_23144,2023-07-22 13:47:00,Mall,University,24,6.04,45.1,cash,driver_66,customer_396
trip_23145,2023-12-05 04:19:00,Downtown,University,51,3.85,14.34,cash,driver_8,customer_210
trip_23146,2023-04-07 06:29:00,Train Station,Mall,49,12.64,6.43,card,driver_93,customer_490
trip_23147,2023-11-01 08:31:00,Train Station,Train Station,93,43.12,71.12,card,driver_45,customer_427
trip_23148,2023-03-07 03:47:00,University,Downtown,44,16.0,41.09,cash,driver_42,customer_22
trip_23149,2023-03-29 02:57:00,University,University,103,23.92,87.35,cash,driver_56,customer_368
trip_23150,2023-11-14 22:31:00,Train Station,University,56,14.47,16.84,card,driver_82,customer_185
trip_23151,2023-03-11 18:07:00,Train Station,Train Station,10,48.43,11.56,card,driver_90,customer_328
trip_23152,2023-02-22 06:48:00,University,Downtown,53,24.41,67.5,card,driver_51,customer_63
trip_23153,2023-02-11 23:34:00,Downtown,Mall,106,20.24,66.66,card,driver_57,customer_33
trip_23154,2023-12-22 22:24:00,University,Train Station,82,43.82,61.52,cash,driver_60,customer_449
trip_23155,2023-04-25 01:37:00,Mall,University,79,32.08,52.67,card,driver_73,customer_90
trip_23156,2023-07-02 07:39:00,Train Station,Mall,58,18.19,40.67,cash,driver_26,customer_391
trip_23157,2023-07-31 23:04:00,University,Mall,30,26.1,82.47,card,driver_17,customer_14
trip_23158,2023-11-13 05:54:00,Airport,University,67,30.72,75.37,card,driver_3,customer_238
trip_23159,2023-11-19 15:05:00,University,Suburbs,97,4.4,78.71,card,driver_50,customer_397
trip_23160,2023-01-25 16:33:00,Suburbs,Downtown,50,7.0,70.31,cash,driver_6,customer_68
trip_23161,2023-10-24 03:32:00,Mall,Suburbs,40,1.51,76.09,card,driver_1,customer_437
trip_23162,2023-10-04 20:30:00,University,Downtown,38,5.69,57.04,card,driver_41,customer_486
trip_23163,2023-10-07 13:47:00,Downtown,Airport,53,3.58,36.56,cash,driver_37,customer_431
trip_23164,2023-07-10 19:27:00,University,Suburbs,33,24.23,30.64,cash,driver_64,customer_282
trip_23165,2023-01-15 11:06:00,Mall,Suburbs,28,8.5,87.56,cash,driver_14,customer_67
trip_23166,2023-01-14 22:28:00,Suburbs,Train Station,9,41.12,6.69,cash,driver_46,customer_235
trip_23167,2023-03-20 14:39:00,University,Suburbs,75,9.25,17.84,card,driver_85,customer_7
trip_23168,2023-08-05 15:47:00,Train Station,Train Station,52,15.61,44.82,cash,driver_37,customer_286
trip_23169,2023-06-16 15:55:00,Suburbs,Suburbs,93,18.07,80.15,card,driver_55,customer_257
trip_23170,2023-07-29 14:04:00,Airport,Airport,120,25.51,92.51,card,driver_94,customer_300
trip_23171,2023-06-23 07:45:00,University,Train Station,101,5.72,72.44,cash,driver_40,customer_385
trip_23172,2023-09-24 02:23:00,University,Train Station,42,7.51,36.36,card,driver_43,customer_406
trip_23173,2023-08-29 22:20:00,University,Airport,47,27.82,80.3,cash,driver_42,customer_38
trip_23174,2023-05-11 23:44:00,Airport,Downtown,60,5.19,70.47,cash,driver_56,customer_450
trip_23175,2023-07-11 19:35:00,Downtown,Airport,96,25.75,83.32,cash,driver_81,customer_1
trip_23176,2023-05-30 12:10:00,Downtown,Mall,17,20.67,46.38,cash,driver_39,customer_5
trip_23177,2023-04-26 23:19:00,Train Station,Airport,90,27.15,65.84,card,driver_85,customer_301
trip_23178,2023-05-04 23:53:00,Mall,University,72,18.75,64.98,cash,driver_98,customer_282
trip_23179,2023-07-25 18:42:00,Downtown,Train Station,24,28.98,43.37,cash,driver_11,customer_376
trip_23180,2023-05-16 09:45:00,Suburbs,Airport,88,32.0,79.88,card,driver_49,customer_422
trip_23181,2023-09-22 22:12:00,Downtown,Suburbs,45,44.31,24.64,cash,driver_13,customer_306
trip_23182,2023-11-25 13:43:00,Train Station,Mall,49,28.83,92.1,cash,driver_79,customer_444
trip_23183,2023-10-17 17:53:00,University,Train Station,23,44.75,32.37,cash,driver_29,customer_192
trip_23184,2023-09-27 07:03:00,Downtown,Downtown,59,16.3,25.11,cash,driver_56,customer_350
trip_23185,2023-07-23 20:41:00,University,Downtown,71,36.77,93.77,cash,driver_61,customer_444
trip_23186,2023-05-22 09:50:00,Airport,Suburbs,26,18.54,31.58,cash,driver_57,customer_350
trip_23187,2023-01-01 08:03:00,Airport,University,88,32.16,31.51,cash,driver_6,customer_321
trip_23188,2023-08-17 13:22:00,Train Station,University,25,9.35,52.3,card,driver_67,customer_289
trip_23189,2023-02-28 06:05:00,University,Mall,87,39.55,55.39,card,driver_34,customer_38
trip_23190,2023-05-22 21:07:00,Airport,Airport,101,39.34,94.04,card,driver_84,customer_272
trip_23191,2023-12-14 11:40:00,Downtown,Mall,88,12.3,79.39,card,driver_14,customer_392
trip_23192,2023-06-01 23:51:00,Suburbs,Suburbs,62,19.41,16.34,cash,driver_46,customer_468
trip_23193,2023-06-16 05:23:00,University,Train Station,66,31.37,78.06,cash,driver_35,customer_275
trip_23194,2023-12-19 17:10:00,Downtown,Airport,11,25.57,16.35,cash,driver_41,customer_426
trip_23195,2023-02-18 10:59:00,Downtown,Mall,114,40.18,79.55,cash,driver_91,customer_158
trip_23196,2023-10-12 13:48:00,University,Airport,65,34.01,14.04,card,driver_76,customer_19
trip_23197,2023-11-03 10:21:00,Downtown,Downtown,92,43.57,18.12,card,driver_63,customer_260
trip_23198,2023-05-30 15:17:00,Airport,Airport,20,35.97,83.55,card,driver_84,customer_434
trip_23199,2023-03-25 18:02:00,Airport,Train Station,106,12.31,6.18,card,driver_31,customer_405
trip_23200,2023-11-26 12:24:00,Airport,Train Station,33,39.7,73.4,cash,driver_81,customer_133
trip_23201,2023-06-13 09:09:00,Mall,Airport,29,35.96,60.85,cash,driver_22,customer_30
trip_23202,2023-06-22 02:15:00,Mall,Train Station,30,16.13,98.1,cash,driver_23,customer_5
trip_23203,2023-01-09 15:41:00,Downtown,Airport,47,47.87,28.15,cash,driver_40,customer_242
trip_23204,2023-12-12 14:30:00,Suburbs,Suburbs,30,36.99,81.59,card,driver_28,customer_100
trip_23205,2023-11-20 02:24:00,Downtown,Train Station,13,3.06,52.26,card,driver_26,customer_363
trip_23206,2023-02-18 17:25:00,Mall,Train Station,99,49.32,31.76,cash,driver_27,customer_348
trip_23207,2023-01-03 12:59:00,Mall,Train Station,43,26.08,47.96,card,driver_11,customer_76
trip_23208,2023-12-06 22:28:00,Downtown,Suburbs,81,25.44,96.6,cash,driver_23,customer_376
trip_23209,2023-12-18 07:11:00,Suburbs,Train Station,85,39.82,6.58,cash,driver_29,customer_214
trip_23210,2023-02-10 00:59:00,Suburbs,Suburbs,16,13.55,34.72,card,driver_63,customer_317
trip_23211,2023-10-08 00:24:00,Suburbs,Airport,83,23.94,7.41,card,driver_32,customer_54
trip_23212,2023-12-15 14:48:00,University,University,55,41.27,31.25,card,driver_3,customer_451
trip_23213,2023-02-15 12:16:00,Train Station,Airport,69,46.78,5.78,cash,driver_12,customer_350
trip_23214,2023-07-23 07:18:00,Train Station,Mall,10,41.81,58.55,card,driver_42,customer_324
trip_23215,2023-05-21 20:44:00,University,Suburbs,64,27.75,49.01,card,driver_88,customer_37
trip_23216,2023-06-29 04:21:00,Mall,Train Station,7,11.9,8.18,cash,driver_7,customer_242
trip_23217,2023-10-27 09:38:00,Downtown,Suburbs,15,33.56,82.46,card,driver_18,customer_447
trip_23218,2023-05-07 12:18:00,Downtown,University,51,37.5,91.49,cash,driver_72,customer_291
trip_23219,2023-05-15 14:33:00,Downtown,Train Station,48,24.54,52.01,cash,driver_29,customer_159
trip_23220,2023-10-21 19:25:00,Suburbs,Downtown,108,42.12,86.89,cash,driver_95,customer_372
trip_23221,2023-12-28 04:32:00,Train Station,Train Station,5,14.59,16.34,card,driver_68,customer_270
trip_23222,2023-10-31 10:39:00,University,Downtown,66,2.49,44.48,cash,driver_9,customer_14
trip_23223,2023-09-29 21:58:00,Suburbs,University,90,30.04,56.13,cash,driver_9,customer_333
trip_23224,2023-05-26 21:45:00,Airport,Airport,67,37.8,39.86,cash,driver_76,customer_467
trip_23225,2023-05-22 09:51:00,Train Station,Mall,103,48.6,13.19,card,driver_82,customer_129
trip_23226,2023-09-14 11:31:00,Airport,Train Station,32,22.77,78.52,cash,driver_81,customer_222
trip_23227,2023-04-13 16:50:00,University,Suburbs,33,28.01,71.44,card,driver_82,customer_231
trip_23228,2023-03-08 12:53:00,Downtown,Train Station,69,4.97,85.91,card,driver_45,customer_218
trip_23229,2023-11-15 20:41:00,University,Train Station,96,49.53,74.28,cash,driver_78,customer_253
trip_23230,2023-09-16 06:53:00,Downtown,University,54,20.54,77.33,cash,driver_41,customer_377
trip_23231,2023-09-07 10:15:00,Airport,Train Station,91,30.25,65.11,card,driver_95,customer_414
trip_23232,2023-05-26 03:31:00,Airport,Suburbs,49,16.91,62.48,cash,driver_79,customer_241
trip_23233,2023-01-26 21:14:00,Suburbs,Mall,11,49.05,79.01,card,driver_27,customer_201
trip_23234,2023-05-03 13:30:00,Mall,Airport,35,12.25,25.49,card,driver_72,customer_48
trip_23235,2023-08-10 13:14:00,Mall,Downtown,17,12.44,67.14,card,driver_60,customer_476
trip_23236,2023-03-11 06:40:00,Train Station,Downtown,91,12.57,77.02,card,driver_13,customer_95
trip_23237,2023-10-13 07:31:00,University,Suburbs,78,14.45,9.25,cash,driver_81,customer_13
trip_23238,2023-08-18 07:28:00,Downtown,Train Station,85,42.59,18.63,cash,driver_6,customer_430
trip_23239,2023-01-18 13:27:00,Train Station,Airport,10,45.97,59.77,card,driver_75,customer_243
trip_23240,2023-02-14 10:41:00,Train Station,University,15,38.58,71.44,card,driver_55,customer_141
trip_23241,2023-10-26 21:22:00,Suburbs,Suburbs,68,17.74,54.52,card,driver_60,customer_300
trip_23242,2023-09-01 07:42:00,Downtown,Train Station,8,37.66,6.21,card,driver_94,customer_156
trip_23243,2023-10-18 04:21:00,University,Suburbs,89,24.22,51.93,card,driver_74,customer_74
trip_23244,2023-07-30 18:12:00,Mall,Mall,49,9.87,73.47,cash,driver_88,customer_412
trip_23245,2023-06-22 08:05:00,Suburbs,Downtown,88,14.51,36.56,card,driver_13,customer_363
trip_23246,2023-01-12 21:39:00,Suburbs,University,103,26.4,58.76,cash,driver_73,customer_435
trip_23247,2023-12-30 23:42:00,Suburbs,Train Station,119,4.96,7.18,card,driver_9,customer_272
trip_23248,2023-09-14 05:39:00,Train Station,Mall,9,43.84,12.31,card,driver_7,customer_84
trip_23249,2023-02-26 21:46:00,Airport,Suburbs,57,35.09,46.84,card,driver_3,customer_228
trip_23250,2023-04-26 12:31:00,Downtown,Suburbs,120,22.52,15.83,cash,driver_100,customer_272
trip_23251,2023-12-23 10:56:00,University,Train Station,94,31.35,22.44,card,driver_62,customer_275
trip_23252,2023-06-12 00:40:00,Mall,Downtown,28,5.7,26.12,cash,driver_19,customer_356
trip_23253,2023-09-07 10:45:00,Train Station,Mall,38,5.5,98.23,card,driver_96,customer_70
